4,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_SmallestHalfCut,0.0964422372785214,0.07678253481039711,0.010328881323397125,0.0964422372785214,0.07678253481039711,0.010328881323397125
EvenPaz_SquarePiece,0.056464096231100686,0.04497503047845066,0.014067956953149842,0.056464096231100686,0.04497503047845066,0.014067956953149842

32,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.06178273579109146,0.04797070605761413,0.010611332984466787,0.06178273579109146,0.04797070605761413,0.010611332984466787
EvenPaz_LargestMargin,0.060838674602696506,0.04723378158014501,0.012090791275787358,0.060838674602696506,0.04723378158014501,0.012090791275787358
EvenPaz_Ver,0.11560082138250266,0.08973615382537002,0.010346269091185991,0.11560082138250266,0.08973615382537002,0.010346269091185991
EvenPaz_SmallestPiece,0.09861146431192103,0.07654827839790948,0.010541070586952729,0.09861146431192103,0.07654827839790948,0.010541070586952729
EvenPaz_HorVer,0.062309785707186045,0.048371557613603684,0.010293265462507263,0.062309785707186045,0.048371557613603684,0.010293265462507263
EvenPaz_MostValuableMargin,0.05855566079675664,0.04546403519549687,0.010929900744605679,0.05855566079675664,0.04546403519549687,0.010929900744605679
EvenPaz_Hor,0.11880780728078841,0.09221372161592478,0.009481378602822504,0.11880780728078841,0.09221372161592478,0.009481378602822504
EvenPaz_VerHor,0.06692649826371748,0.05196682781685873,0.011693101035416766,0.06692649826371748,0.05196682781685873,0.011693101035416766
EvenPaz_SmallestHalfCut,0.11560082138250266,0.08973615382537002,0.010346269091185991,0.11560082138250266,0.08973615382537002,0.010346269091185991
EvenPaz_SquarePiece,0.06158799669370067,0.04781530317473015,0.010669603823122976,0.06158799669370067,0.04781530317473015,0.010669603823122976

64,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.06814464990425315,0.05196742705081432,0.00950817299147298,0.06814464990425315,0.05196742705081432,0.00950817299147298
EvenPaz_LargestMargin,0.06703145737973465,0.05112344411177637,0.009635235852932186,0.06703145737973465,0.05112344411177637,0.009635235852932186
EvenPaz_Ver,0.13331445132316433,0.10165811309587436,0.008252729595297421,0.13331445132316433,0.10165811309587436,0.008252729595297421
EvenPaz_SmallestPiece,0.11296148475979453,0.08613779709737729,0.008797643150330124,0.11296148475979453,0.08613779709737729,0.008797643150330124
EvenPaz_HorVer,0.06666930483284493,0.050840731394182236,0.007838774204670258,0.06666930483284493,0.050840731394182236,0.007838774204670258
EvenPaz_MostValuableMargin,0.0624252844375941,0.04760320063957861,0.009357321126343028,0.0624252844375941,0.04760320063957861,0.009357321126343028
EvenPaz_Hor,0.1351121699745505,0.1030312596457391,0.006940376221452735,0.1351121699745505,0.1030312596457391,0.006940376221452735
EvenPaz_VerHor,0.07153271318591908,0.05454707270564445,0.010642228618116787,0.07153271318591908,0.05454707270564445,0.010642228618116787
EvenPaz_SmallestHalfCut,0.13331445132316433,0.10165811309587436,0.008252729595297421,0.13331445132316433,0.10165811309587436,0.008252729595297421
EvenPaz_SquarePiece,0.06504563948890174,0.04960402222249741,0.008027740584915625,0.06504563948890174,0.04960402222249741,0.008027740584915625

128,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.06802691410872554,0.05119232478951391,0.007532859334308361,0.06802691410872554,0.05119232478951391,0.007532859334308361
EvenPaz_LargestMargin,0.06762667366164689,0.050885860818830835,0.00806417010176179,0.06762667366164689,0.050885860818830835,0.00806417010176179
EvenPaz_Ver,0.1437872600884477,0.1081955587643503,0.005502970054054459,0.1437872600884477,0.1081955587643503,0.005502970054054459
EvenPaz_SmallestPiece,0.12137886468619213,0.09133254608629805,0.006218899334023399,0.12137886468619213,0.09133254608629805,0.006218899334023399
EvenPaz_HorVer,0.06532016797974453,0.04915192334387593,0.007088767887714836,0.06532016797974453,0.04915192334387593,0.007088767887714836
EvenPaz_MostValuableMargin,0.06294602638507892,0.0473652347788003,0.007435348811051748,0.06294602638507892,0.0473652347788003,0.007435348811051748
EvenPaz_Hor,0.1478413001784685,0.1112482389604516,0.005263202981179708,0.1478413001784685,0.1112482389604516,0.005263202981179708
EvenPaz_VerHor,0.07197843275245912,0.054162994053821585,0.007960925411122336,0.07197843275245912,0.054162994053821585,0.007960925411122336
EvenPaz_SmallestHalfCut,0.1437872600884477,0.1081955587643503,0.005502970054054459,0.1437872600884477,0.1081955587643503,0.005502970054054459
EvenPaz_SquarePiece,0.06311378445923443,0.04749335790627733,0.006967197314804718,0.06311378445923443,0.04749335790627733,0.006967197314804718

